RA,ANO,FASE,PEDRA,INDE,IAA,IEG,IPS,IDA,IPV,IAN,DEFASAGEM,GENERO,IDADE,ANO_INGRESSO,PONTO_VIRADA,IPP
RA-1604,2024,5,TOPAZIO,8.0118555556,9.168,7.777777778,7.51,8.5,8.88,5.0,-1,Masculino,16,2024,,8.125
RA-193,2024,5,TOPAZIO,8.465046969666668,8.751,9.848484848333333,6.26,7.0,8.7525,10.0,1,Masculino,14,2021,,8.4375
RA-195,2024,5,TOPAZIO,8.4690496032,7.5,9.682539682666667,6.26,7.833333333333333,8.965,10.0,1,Feminino,15,2021,,7.96875
RA-196,2024,5,TOPAZIO,8.823550937933334,8.751,9.689754689666666,7.51,8.0,8.9225,10.0,1,Masculino,14,2021,,8.75
RA-197,2024,5,TOPAZIO,8.568238636333334,7.5,9.848484848333333,6.26,8.333333333333334,8.795,10.0,0,Feminino,14,2021,,7.96875
RA-229,2024,5,TOPAZIO,8.852545634933334,9.585,9.841269841333334,5.635,8.833333333333334,8.8375,10.0,1,Masculino,14,2022,,8.28125
RA-202,2024,5,AMETISTA,7.3512154762,8.334,7.880952381,6.26,7.5,7.75,5.0,-1,Feminino,16,2021,,7.65625
RA-1176,2024,5,TOPAZIO,8.914816269866666,8.751,9.682539682666667,6.26,9.166666666666666,8.9225,10.0,1,Masculino,14,2023,,8.59375
RA-1177,2024,5,TOPAZIO,8.3233039474,8.751,9.824561403666666,6.26,7.333333333333333,8.125,10.0,0,Feminino,15,2023,,7.65625
RA-146,2024,5,TOPAZIO,8.134554885333333,8.751,9.514316093333333,5.635,9.333333333333334,8.304,5.0,-2,Feminino,17,2022,,7.65625
RA-1199,2024,5,AMETISTA,7.614235714266666,7.5,8.571428571333334,5.005,9.0,8.466,5.0,-2,Masculino,18,2023,,6.5625
RA-1178,2024,5,TOPAZIO,8.0934746032,8.751,9.682539682666667,6.26,8.333333333333334,8.696,5.0,-1,Masculino,17,2023,,7.5
RA-149,2024,5,QUARTZO,5.7316173854,9.585,4.104378593666667,6.26,3.8333333333333335,6.626,5.0,-2,Feminino,17,2022,,7.34375
RA-1605,2024,5,QUARTZO,4.920488888866667,0.0,5.0694444443333335,7.51,2.5,7.028,5.0,-1,Masculino,16,2024,,7.5
RA-107,2024,5,AGATA,6.676130827066667,7.5,7.9949874686666655,7.51,4.666666666666667,6.964,5.0,-1,Feminino,16,2021,,7.5
RA-184,2024,5,TOPAZIO,8.471456704266666,8.751,8.696741854666667,6.26,8.166666666666666,9.004,10.0,1,Masculino,14,2021,,7.96875
RA-1606,2024,5,QUARTZO,5.8216796296,8.334,5.148148148,7.51,2.5,7.132,5.0,-2,Feminino,17,2024,,7.8125
RA-1607,2024,5,QUARTZO,4.899894444466667,5.833,6.222222222333333,5.635,0.0,6.762,5.0,-1,Masculino,16,2024,,6.5625
RA-1608,2024,5,AMETISTA,7.072539814866667,8.751,7.199074074333335,7.51,5.0,6.83,10.0,0,Masculino,15,2024,,6.40625
RA-1173,2024,5,TOPAZIO,8.220132915666667,9.168,9.665831245,7.51,5.833333333333333,8.2,10.0,0,Masculino,15,2023,,8.125
RA-237,2024,5,AMETISTA,7.931384271366667,8.751,9.689754689666666,6.26,7.666666666666667,8.336666667,5.0,-1,Feminino,16,2022,,7.916666667
RA-147,2024,5,AMETISTA,7.400477922133334,8.334,9.277056277,7.51,6.166666666666667,7.386666667,5.0,-1,Feminino,16,2022,,7.5
RA-131,2024,5,AMETISTA,7.263155555633333,8.751,9.444444444666667,7.51,5.0,7.386666667,5.0,-2,Feminino,17,2021,,7.708333333
RA-1609,2024,5,AMETISTA,7.577233333233334,8.334,9.666666666666666,7.51,6.0,7.943333333,5.0,-2,Feminino,17,2024,,7.708333333
RA-137,2024,5,AGATA,6.576761183366667,9.585,7.582972583,5.005,6.833333333333333,6.276666667,5.0,-2,Feminino,18,2021,,4.791666667
RA-1184,2024,5,AMETISTA,7.411701731566668,6.666,8.658008657666668,7.51,7.666666666666667,7.5,5.0,-1,Masculino,17,2023,,7.291666667
RA-138,2024,5,AMETISTA,7.3860274169,9.585,8.751803751666666,7.51,5.833333333333333,7.443333333,5.0,-2,Masculino,17,2021,,7.708333333
RA-1610,2024,5,AGATA,6.7023729275666675,9.168,7.753697970666667,7.51,5.166666666666667,6.106666667,5.0,-2,Masculino,17,2024,,7.291666667
RA-1611,2024,5,AGATA,6.4589186218000005,7.083,8.361426442,7.51,4.5,5.886666667,5.0,-2,Masculino,17,2024,,7.5
RA-1612,2024,5,AMETISTA,7.014528571366666,6.666,8.523809523666666,7.51,6.166666666666667,6.94,5.0,-2,Masculino,18,2024,,7.708333333
RA-1188,2024,5,AMETISTA,7.801633333400001,9.168,10.0,7.51,7.0,7.106666667,5.0,-1,Feminino,16,2023,,8.125
RA-1613,2024,5,AGATA,6.085471428700001,8.334,7.1428571430000005,7.51,3.0,6.216666667,5.0,-2,Feminino,17,2024,,7.291666667
RA-244,2024,5,TOPAZIO,8.7225,7.5,10.0,6.26,9.5,8.17,10.0,1,Feminino,14,2021,,8.125
RA-267,2024,5,QUARTZO,5.8963067819666675,10.002,8.285533910333333,6.26,2.0,6.273333333,5.0,-2,Feminino,17,2021,,4.583333333
RA-1189,2024,5,AMETISTA,7.6486387164,9.585,8.672360248333332,7.51,7.666666666666667,7.106666667,5.0,-1,Feminino,16,2023,,7.5
RA-113,2024,5,AMETISTA,7.043536903066667,8.751,7.063851181666667,7.51,6.666666666666667,7.106666667,5.0,-1,Feminino,16,2021,,7.5
RA-152,2024,5,AGATA,6.5837938596,7.5,7.337719298333333,5.63,5.166666666666667,7.443333333,5.0,-2,Feminino,17,2022,,7.8125
RA-318,2024,5,AMETISTA,7.025000925866668,7.917,9.129629629666667,7.51,4.666666666666667,7.443333333,5.0,-1,Feminino,16,2021,,7.34375
RA-274,2024,5,TOPAZIO,8.651029629666667,8.334,9.648148147999999,5.635,9.333333333333334,8.226666667,10.0,2,Feminino,13,2021,,8.125
RA-319,2024,5,AMETISTA,7.948699561466667,9.585,9.024122807,7.51,5.833333333333333,7.666666667,10.0,0,Masculino,15,2022,,7.34375
RA-160,2024,5,AGATA,6.855108333266668,8.334,7.416666666666667,6.26,5.666666666666667,7.723333333,5.0,-1,Feminino,17,2021,,7.34375
RA-161,2024,5,AMETISTA,7.258445588333334,8.751,7.965686274666666,6.26,4.0,7.836666667,10.0,0,Feminino,15,2021,,7.96875
RA-1614,2024,5,AGATA,6.787898989933334,7.5,6.574494949666668,7.51,6.5,7.11,5.0,-1,Masculino,16,2024,,7.5
RA-164,2024,5,AGATA,6.837125731066667,9.585,8.084795321666666,6.26,5.666666666666667,6.886666667,5.0,-2,Masculino,17,2021,,6.25
RA-165,2024,5,TOPAZIO,8.4627502436,7.5,9.431042884999998,7.51,8.5,7.893333333,10.0,0,Feminino,16,2021,,7.96875
RA-1615,2024,5,TOPAZIO,8.417533333333333,7.917,9.833333333333334,7.51,8.333333333333334,7.4575,10.0,0,Feminino,15,2024,,7.5
RA-1616,2024,5,AMETISTA,7.147738235266668,8.334,8.436274509666667,7.51,6.166666666666667,7.12,5.0,-1,Feminino,17,2024,,7.1875
RA-271,2024,5,AMETISTA,7.400633333333334,9.168,8.958333333333334,6.26,7.333333333333333,6.7475,5.0,-1,Feminino,17,2022,,7.5
RA-316,2024,5,TOPAZIO,8.708925,9.168,10.0,7.51,8.0,8.3775,10.0,0,Feminino,15,2022,,7.65625
RA-286,2024,5,QUARTZO,5.123180882333333,6.666,4.031862745000001,6.26,3.1666666666666665,5.7825,5.0,-1,Feminino,16,2022,,7.34375
RA-320,2024,5,TOPAZIO,8.442258333333335,9.168,10.0,7.51,6.666666666666667,8.3775,10.0,0,Feminino,15,2022,,7.65625
RA-1207,2024,5,AGATA,6.509169736866667,8.334,6.581140350999999,7.51,5.333333333333333,6.5375,5.0,-1,Feminino,16,2023,,7.34375
RA-1617,2024,5,QUARTZO,4.926285714266666,0.0,5.571428571333333,7.51,3.25,6.1175,5.0,-1,Feminino,16,2024,,6.875
RA-158,2024,5,AGATA,6.855159259266667,8.334,7.796296296333334,6.26,4.0,6.745,10.0,0,Feminino,15,2021,,6.875
RA-306,2024,5,AGATA,6.1661539474,7.917,7.699561403666666,7.51,2.8333333333333335,6.4125,5.0,-1,Feminino,16,2021,,7.34375
RA-1618,2024,5,AMETISTA,7.0487660130666665,8.334,7.908496732000001,7.51,6.333333333333333,6.83,5.0,-1,Masculino,17,2024,,7.5
RA-308,2024,5,AMETISTA,7.489282456133334,7.083,8.714912280666667,5.635,6.5,7.1225,10.0,1,Masculino,15,2021,,7.5
RA-1619,2024,5,AMETISTA,7.393951851866667,7.501,9.259259259333334,7.51,4.25,7.205,10.0,1,Masculino,15,2024,,7.5
RA-299,2024,5,TOPAZIO,8.177186956533333,8.751,8.963768115999999,6.26,8.166666666666666,7.5,10.0,1,Feminino,15,2021,,7.5
RA-251,2024,5,AGATA,6.7135006212,8.751,8.612836439,5.63,4.5,7.326666667,5.0,-1,Masculino,16,2021,,6.875
RA-157,2024,5,TOPAZIO,8.950566666733334,8.334,10.0,6.26,9.666666666666666,8.726666667,10.0,1,Feminino,14,2021,,8.125
RA-1620,2024,5,AGATA,6.652766666666667,8.751,6.666666666666667,7.51,5.166666666666667,7.05,5.0,-1,Masculino,16,2024,,7.5
RA-321,2024,5,TOPAZIO,8.125807932933334,7.917,9.534706331,6.26,7.166666666666667,7.776666667,10.0,1,Feminino,14,2022,,8.125
RA-1195,2024,5,AMETISTA,7.5085144926666665,9.585,9.855072463666666,5.63,6.166666666666667,7.663333333,5.0,-2,Feminino,18,2022,,7.5
RA-1200,2024,5,QUARTZO,5.6415838956,7.917,7.099419478000001,6.26,1.5,6.27,5.0,-1,Feminino,16,2023,,7.5
RA-278,2024,5,TOPAZIO,8.907314492800001,9.168,9.855072463666666,7.51,9.333333333333334,7.946666667,10.0,1,Masculino,14,2021,,8.125
RA-85,2024,5,AGATA,6.999509385733333,8.334,8.668046928999999,3.755,7.666666666666667,6.993333333,5.0,-2,Masculino,17,2022,,6.25
RA-279,2024,5,TOPAZIO,9.113133333366667,9.168,10.0,7.51,9.333333333333334,8.726666667,10.0,1,Masculino,15,2021,,8.333333333
RA-1621,2024,5,TOPAZIO,8.107033333366667,7.917,10.0,6.26,8.333333333333334,8.446666667,5.0,-1,Feminino,17,2024,,8.333333333
RA-280,2024,5,TOPAZIO,8.822714492700001,7.917,9.855072463666666,6.26,9.333333333333334,8.67,10.0,1,Feminino,15,2021,,8.333333333
RA-1201,2024,5,TOPAZIO,8.376195238033333,8.751,9.523809523666666,7.51,9.0,8.56,5.0,-1,Masculino,16,2023,,8.333333333
RA-1622,2024,5,TOPAZIO,8.429066666633334,8.334,10.0,7.51,9.666666666666666,7.89,5.0,-1,Feminino,16,2024,,8.333333333
RA-132,2024,6,TOPAZIO,8.4746321428,8.334,8.380952380666665,7.51,8.333333333333334,8.44,10.0,0,Feminino,16,2021,,8.59375
RA-42,2024,6,AMETISTA,7.656628769866667,9.168,9.682539682666667,5.635,8.166666666666666,7.134,5.0,-1,Masculino,17,2021,,6.796875
RA-1623,2024,6,AMETISTA,7.7609537037333345,9.168,8.518518518666667,6.26,6.0,7.666,10.0,0,Masculino,17,2024,,7.8125
RA-106,2024,6,AMETISTA,7.721664285733334,9.168,8.761904762,5.635,5.666666666666667,7.872,10.0,0,Feminino,16,2021,,7.8125
RA-123,2024,6,AGATA,6.887248015866668,7.5,8.412698412666666,5.635,7.166666666666667,6.43,5.0,-1,Masculino,18,2021,,6.71875
RA-125,2024,6,AGATA,6.627079761933334,8.334,5.6428571430000005,7.51,6.166666666666667,7.232,5.0,-1,Feminino,17,2022,,7.34375
RA-1624,2024,6,AMETISTA,7.743213492066667,7.917,9.460317460333334,7.51,7.5,7.636,5.0,-1,Feminino,18,2024,,7.8125
RA-1625,2024,6,AGATA,6.888194089266667,7.5,7.112887113,7.51,4.333333333333333,6.896,10.0,0,Masculino,17,2024,,7.1875
RA-1626,2024,6,TOPAZIO,8.541085606066668,8.751,9.696969697,7.51,7.333333333333333,8.404,10.0,0,Feminino,16,2024,,8.28125
RA-1627,2024,6,AMETISTA,7.481547222200001,7.083,7.777777777666667,7.51,7.833333333333333,8.172,5.0,-1,Feminino,17,2024,,7.65625
RA-1628,2024,6,AMETISTA,7.500131368600001,8.334,8.509823509666667,7.51,5.833333333333333,6.798,10.0,0,Feminino,16,2024,,6.875
RA-112,2024,6,TOPAZIO,8.052609920666667,7.083,7.978174603333333,7.51,8.0,8.004,10.0,0,Feminino,17,2021,,7.96875
RA-1629,2024,6,AMETISTA,7.560550529133334,9.585,8.645502645666667,7.51,7.25,7.266,5.0,-1,Feminino,17,2024,,7.1875
RA-91,2024,6,AMETISTA,7.426704761933335,10.002,7.476190476333334,5.635,7.333333333333333,8.068,5.0,-1,Feminino,18,2021,,7.875
RA-167,2024,6,TOPAZIO,8.033470175466666,8.751,9.473684210666667,6.26,8.166666666666666,8.334,5.0,-1,Feminino,18,2021,,8.375
RA-1203,2024,6,TOPAZIO,8.9495245614,9.168,9.649122807,7.51,9.0,8.572,10.0,0,Feminino,17,2023,,8.375
RA-94,2024,6,TOPAZIO,8.637033333333335,10.002,9.666666666666666,6.26,8.0,8.2,10.0,0,Feminino,17,2021,,8.375
RA-81,2024,6,TOPAZIO,8.256566666666668,9.168,9.333333333333334,6.26,7.5,7.798,10.0,0,Feminino,16,2021,,7.875
RA-1630,2024,6,TOPAZIO,8.583133333333334,8.334,9.833333333333334,7.51,7.333333333333333,8.702,10.0,0,Masculino,16,2024,,8.25
RA-171,2024,6,AMETISTA,7.3289333333333335,7.5,7.833333333333333,5.635,8.333333333333334,7.598,5.0,-1,Masculino,18,2022,,7.625
RA-1220,2024,6,AMETISTA,7.143244444466667,7.083,8.555555555666666,6.885,7.666666666666667,6.26,5.0,-1,Feminino,18,2023,,7.5
RA-1631,2024,6,TOPAZIO,8.186433333333333,9.585,10.0,7.51,7.166666666666667,8.468,5.0,-1,Masculino,17,2024,,8.5
RA-1632,2024,6,TOPAZIO,8.389333333333335,9.168,10.0,7.51,6.666666666666667,8.066,10.0,0,Masculino,16,2024,,7.75
RA-1210,2024,6,TOPAZIO,8.2302,9.585,10.0,7.51,5.5,8.166,10.0,0,Feminino,17,2023,,7.875
RA-175,2024,6,TOPAZIO,8.024136842133334,10.002,9.473684210666667,6.26,8.5,7.766,5.0,-1,Feminino,17,2021,,7.5
RA-80,2024,7,TOPAZIO,8.131659175733333,8.751,7.8961292116666675,8.13,7.0,7.946666667,10.0,0,Feminino,18,2021,,8.75
RA-40,2024,7,AMETISTA,7.098051462066667,7.083,7.211257310000001,8.13,5.333333333333333,6.276666667,10.0,0,Feminino,18,2021,,8.125
RA-1214,2024,7,TOPAZIO,8.5902971362,10.002,9.081527348,8.13,8.0,7.663333333,10.0,0,Masculino,17,2023,,8.28125
RA-92,2024,7,TOPAZIO,8.052279017,10.002,8.769145085,7.51,7.5,6.33,10.0,0,Feminino,18,2021,,7.8125
RA-45,2024,7,TOPAZIO,8.743476190400001,7.5,9.619047619,9.38,8.0,8.283333333,10.0,0,Feminino,17,2021,,8.75
RA-56,2024,7,TOPAZIO,9.077020175400001,10.002,9.265350877333333,10.0,7.666666666666667,9.233333333,10.0,0,Feminino,17,2021,,8.4375
RA-57,2024,7,AMETISTA,7.4193804301999995,9.585,6.010860484333333,6.88,6.166666666666667,7.39,10.0,0,Masculino,18,2021,,8.59375
RA-58,2024,7,TOPAZIO,8.7713289474,9.585,9.824561403666666,7.51,7.333333333333333,8.62,10.0,0,Masculino,17,2021,,9.0625
RA-78,2024,7,TOPAZIO,8.1780308688,8.751,8.028404344,8.755,7.5,7.39,10.0,0,Feminino,19,2021,,8.4375
RA-87,2024,7,TOPAZIO,9.437924561333332,8.751,9.649122807,9.375,9.166666666666666,9.623333333,10.0,1,Masculino,17,2021,,9.375
RA-64,2024,7,TOPAZIO,8.743607059266667,10.002,8.980785296666667,8.135,8.166666666666666,8.283333333,10.0,0,Feminino,18,2021,,8.4375
RA-48,2024,7,TOPAZIO,8.402390371800001,7.917,8.339076859,9.375,7.5,8.23,10.0,0,Feminino,17,2021,,8.59375
RA-1230,2024,7,QUARTZO,4.7612000000000005,7.917,0.0,7.195,0.0,7.5,10.0,0,Feminino,17,2021,,7.5
RA-90,2024,7,TOPAZIO,8.352033333333335,10.002,9.0,6.885,8.066666666666666,7.5,10.0,2,Feminino,15,2021,,7.5
RA-269,2024,7,TOPAZIO,8.4773,9.168,9.6,7.505,8.200000000000001,7.5,10.0,2,Masculino,15,2022,,7.5
RA-270,2024,7,QUARTZO,4.79255,9.168,0.0,6.2575,0.0,7.5,10.0,2,Feminino,15,2021,,7.5
RA-76,2024,7,TOPAZIO,8.152033333333334,10.002,9.0,6.885,7.066666666666666,7.5,10.0,2,Feminino,16,2021,,7.5
RA-153,2024,7,QUARTZO,4.78185,8.751,0.0,6.5675,0.0,7.5,10.0,2,Feminino,16,2021,,7.5
RA-1226,2024,7,AMETISTA,7.785233333333334,8.334,9.0,6.885,6.066666666666666,7.5,10.0,0,Feminino,17,2021,,7.5
RA-93,2024,7,TOPAZIO,8.275550000066668,9.168,9.931666667,6.2575,7.483333333333333,7.5,10.0,1,Feminino,17,2021,,7.5
RA-119,2024,7,TOPAZIO,8.085299999933333,7.083,9.983333333,6.57,7.366666666666667,7.5,10.0,1,Feminino,16,2021,,7.5
RA-241,2024,7,TOPAZIO,8.311616666733334,10.002,9.891666667,7.1975,6.816666666666667,7.5,10.0,2,Masculino,16,2021,,7.5
RA-242,2024,7,TOPAZIO,8.2887,9.585,9.621,6.26,7.650000000000001,7.5,10.0,2,Masculino,15,2021,,7.5
RA-52,2024,7,TOPAZIO,8.144466666733333,8.751,9.437666667,6.885,7.216666666666666,7.5,10.0,2,Masculino,15,2021,,7.5
RA-1227,2024,7,QUARTZO,4.8446,8.751,0.0,7.195,0.0,7.5,10.0,0,Feminino,17,2021,,7.5
RA-245,2024,7,TOPAZIO,8.452633333266668,9.168,9.953333333,6.885,8.033333333333333,7.5,10.0,2,Masculino,16,2021,,7.5
RA-246,2024,7,QUARTZO,4.7404,8.334,0.0,6.57,0.0,7.5,10.0,2,Masculino,15,2022,,7.5
RA-1228,2024,7,QUARTZO,4.8761,8.751,0.0,7.51,0.0,7.5,10.0,0,Feminino,18,2021,,7.5
RA-1229,2024,7,QUARTZO,4.8238,9.168,0.0,6.57,0.0,7.5,10.0,0,Feminino,17,2021,,7.5
RA-98,2024,7,TOPAZIO,8.617450000000002,9.585,9.546,7.1975,8.9,7.5,10.0,1,Feminino,16,2021,,7.5
RA-277,2024,7,TOPAZIO,8.0689833334,8.334,9.741666667,6.5725,6.8999999999999995,7.5,10.0,2,Masculino,16,2021,,7.5
RA-172,2024,7,TOPAZIO,8.128766666666667,8.751,9.8,6.57,6.933333333333334,7.5,10.0,1,Feminino,16,2021,,7.5
RA-291,2024,7,AMETISTA,7.9319666667333335,8.751,9.737666667,6.26,6.166666666666667,7.5,10.0,2,Masculino,15,2022,,7.5
RA-86,2024,7,AMETISTA,7.611233333266666,6.667,9.704333333,6.57,5.483333333333333,7.5,10.0,0,Masculino,18,2021,,7.5
RA-143,2024,7,AMETISTA,7.449366666666667,10.002,9.92,6.885,2.6333333333333333,7.5,10.0,2,Masculino,15,2021,,7.5
RA-166,2024,7,TOPAZIO,8.243183333333334,8.334,9.246,6.5725,8.266666666666667,7.5,10.0,1,Masculino,16,2021,,7.5
RA-191,2024,7,AMETISTA,7.7887,7.5,9.571,5.945,6.3999999999999995,7.5,10.0,2,Masculino,15,2021,,7.5
RA-1236,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,22,2021,,7.5
RA-1234,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1633,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,21,2021,,7.5
RA-1248,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,21,2021,,7.5
RA-1246,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1245,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,21,2021,,7.5
RA-1244,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1634,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1242,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2021,,7.5
RA-1250,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,21,2021,,7.5
RA-1241,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1240,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,21,2021,,7.5
RA-1249,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,27,2021,,7.5
RA-1239,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1251,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1264,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1263,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1262,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2021,,7.5
RA-1261,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2021,,7.5
RA-1259,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2021,,7.5
RA-1257,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,19,2021,,7.5
RA-1256,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-1265,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,21,2022,,7.5
RA-1255,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,20,2021,,7.5
RA-13,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,19,2021,,7.5
RA-1253,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,24,2021,,7.5
RA-1635,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2021,,7.5
RA-1273,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,18,2023,,7.5
RA-14,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,22,2022,,7.5
RA-1271,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-1,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,21,2021,,7.5
RA-1270,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2021,,7.5
RA-1274,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-23,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,19,2021,,7.5
RA-2,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-25,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-1272,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2021,,7.5
RA-6,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2021,,7.5
RA-29,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,19,2022,,7.5
RA-17,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,22,2022,,7.5
RA-7,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,20,2021,,7.5
RA-31,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-1269,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-12,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-35,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-1636,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2021,,7.5
RA-88,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,19,2021,,7.5
RA-36,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-21,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,20,2022,,7.5
RA-49,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2022,,7.5
RA-1225,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,19,2021,,7.5
RA-1221,2024,8,,,,0.0,3.258,8.0,,10.0,0,Feminino,23,2023,,6.270833333400001
RA-26,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,19,2022,,7.5
RA-27,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,18,2021,,7.5
RA-155,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,18,2022,,7.5
RA-96,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,18,2021,,7.5
RA-59,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,19,2022,,7.5
RA-1216,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2023,,7.5
RA-19,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,20,2022,,7.5
RA-62,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,18,2022,,7.5
RA-173,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,18,2021,,7.5
RA-38,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,18,2021,,7.5
RA-1224,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Masculino,21,2023,,7.5
RA-39,2024,8,,,,0.0,6.8199999999999985,0.74,,10.0,0,Feminino,18,2021,,7.5
RA-1637,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,23,2021,,7.5
RA-1638,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Feminino,22,2021,,7.5
RA-1268,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,20,2021,,7.5
RA-1260,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,20,2021,,7.5
RA-1639,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,21,2021,,7.5
RA-1640,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Feminino,23,2021,,7.5
RA-1641,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,21,2021,,7.5
RA-1266,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Feminino,20,2021,,7.5
RA-1642,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,23,2021,,7.5
RA-1258,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,25,2021,,7.5
RA-1235,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,22,2021,,7.5
RA-1643,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,22,2021,,7.5
RA-1644,2024,9,,,,0.0,6.8199999999999985,0.74,,10.0,1,Masculino,21,2021,,7.5
